kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.regionRestriction.blocked,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.defaultLanguage,snippet.defaultAudioLanguage,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.contentRating.ytRating
youtube#video,JW9OZMZnEoh0IJzPhESBOcoqH9I,GBYHT7EArXU,2021-12-22T08:17:57Z,UCzQU8HA5ROgzQDF4dCGVABQ,LINA SARDAR KHIL - HER FATHER SPEAKS - NEW DETAILS - NEW PHOTOS - AMBER ALERT,,https://i.ytimg.com/vi/GBYHT7EArXU/default.jpg,120,90,https://i.ytimg.com/vi/GBYHT7EArXU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GBYHT7EArXU/hqdefault.jpg,480,360,Tiffany Marie,"['Lina Kihl', 'FindLina', 'Amber Alert', 'Missing']",24,none,LINA SARDAR KHIL - HER FATHER SPEAKS - NEW DETAILS - NEW PHOTOS - AMBER ALERT,,PT22M43S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,2105,236,0,50,,,,,,,,,
youtube#video,apyd_EjH93c-6E7oAPlVNV0VlCU,GkuaZW32zdo,2013-08-16T12:20:17Z,UCwKG44S4aQjptecj40-ItRQ,Paranoia - Amber Heard über Liam Hemsworth | HD,"Exklusiver Deutscher HD-Clip zu Paranoia - Riskantes Spiel
Kinostart: 19.09.2013
Abonniere uns! : http://www.youtube.com/subscription_center?add_user=moviepilottrailer
Alle Infos unter: http://www.moviepilot.de/movies/paranoia--2
Like uns auf Facebook: https://www.facebook.com/trailer.kanal
Folge uns auf Pinterest: http://pinterest.com/mptrailer/follow/
Folge uns auf Tumblr: http://www.tumblr.com/follow/moviepilot-trailer",https://i.ytimg.com/vi/GkuaZW32zdo/default.jpg,120,90,https://i.ytimg.com/vi/GkuaZW32zdo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GkuaZW32zdo/hqdefault.jpg,480,360,Moviepilot Trailer,"['paranoia', 'trailer', 'deutsch', 'german', 'moviepilottrailer', 'film', '2013', 'neu', 'riskates spiel', 'liam hemsworth', 'interview', 'amber heard']",1,none,Paranoia - Amber Heard über Liam Hemsworth | HD,"Exklusiver Deutscher HD-Clip zu Paranoia - Riskantes Spiel
Kinostart: 19.09.2013
Abonniere uns! : http://www.youtube.com/subscription_center?add_user=moviepilottrailer
Alle Infos unter: http://www.moviepilot.de/movies/paranoia--2
Like uns auf Facebook: https://www.facebook.com/trailer.kanal
Folge uns auf Pinterest: http://pinterest.com/mptrailer/follow/
Folge uns auf Tumblr: http://www.tumblr.com/follow/moviepilot-trailer",PT47S,2d,hd,false,True,,rectangular,processed,public,youtube,True,False,False,7928,27,0,12,https://i.ytimg.com/vi/GkuaZW32zdo/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/GkuaZW32zdo/maxresdefault.jpg,1280.0,720.0,
youtube#video,p6BiowJRIshzMLke2NWKyVCnpwA,Gq6TpHyvlAM,2021-11-06T12:04:36Z,UCDzNRQjwHqyicQ_2OUKMLmg,Amber Heard - SEXY TRIBUTE,,https://i.ytimg.com/vi/Gq6TpHyvlAM/default.jpg,120,90,https://i.ytimg.com/vi/Gq6TpHyvlAM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Gq6TpHyvlAM/hqdefault.jpg,480,360,HOT GIRL,,22,none,Amber Heard - SEXY TRIBUTE,,PT13M33S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,1271,16,0,1,https://i.ytimg.com/vi/Gq6TpHyvlAM/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/Gq6TpHyvlAM/maxresdefault.jpg,1280.0,720.0,
youtube#video,Ix-b1_NDWZWLjaovOloIPX3cKHA,h5O7_UdYANk,2013-06-13T12:20:41Z,UCP-zaKjeKJ6P6SFo8n2djSg,Amber Heard Cover Shoot Malibu Magazine,"Behind the scenes of the 2013 June/July cover shoot with Amber Heard.
photographer: Hilary Walsh
stylist: Jill Lincoln and Jordan Johnson
hair: Rob Talty 
makeup: Mai Quynh
video: Frank Sacramento
malibumag.com
xojet.com
Song: ""Heat Lightning"" by Icky Blossoms

Copyright belongs to http://malibumag.com/diary",https://i.ytimg.com/vi/h5O7_UdYANk/default.jpg,120,90,https://i.ytimg.com/vi/h5O7_UdYANk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h5O7_UdYANk/hqdefault.jpg,480,360,Flávia Rodrigues,"['amber heard', 'malibu magazine', 'shoot', 'cover', 'june/july', '2013']",22,none,Amber Heard Cover Shoot Malibu Magazine,"Behind the scenes of the 2013 June/July cover shoot with Amber Heard.
photographer: Hilary Walsh
stylist: Jill Lincoln and Jordan Johnson
hair: Rob Talty 
makeup: Mai Quynh
video: Frank Sacramento
malibumag.com
xojet.com
Song: ""Heat Lightning"" by Icky Blossoms

Copyright belongs to http://malibumag.com/diary",PT1M52S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,84366,462,0,30,https://i.ytimg.com/vi/h5O7_UdYANk/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/h5O7_UdYANk/maxresdefault.jpg,1280.0,720.0,
youtube#video,_Zyd1lkI8enMdFQcPUMT19h75OE,h66QS_zSh30,2014-02-13T04:35:20Z,UCybF_bgvjVTAPIm8HT-TNdQ,"Johnny Depp & Amber Heard ""3 Days to Kill"" Los Angeles Premiere","Subscribe! http://bit.ly/mrSda2 
Amber Heard and Johnny Depp ""3 Days to Kill"" Premiere Black Carpet Arrivals at Arclight Cinemas in Los Angeles, Ca USA February 12, 2014
©Ricomix Productions",https://i.ytimg.com/vi/h66QS_zSh30/default.jpg,120,90,https://i.ytimg.com/vi/h66QS_zSh30/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h66QS_zSh30/hqdefault.jpg,480,360,MaximoTV,"['Amber Heard (TV Actor)', 'Johnny Depp (Record Producer)', 'amber heard johnny depp']",24,none,"Johnny Depp & Amber Heard ""3 Days to Kill"" Los Angeles Premiere","Subscribe! http://bit.ly/mrSda2 
Amber Heard and Johnny Depp ""3 Days to Kill"" Premiere Black Carpet Arrivals at Arclight Cinemas in Los Angeles, Ca USA February 12, 2014
©Ricomix Productions",PT1M2S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,5859,25,0,5,https://i.ytimg.com/vi/h66QS_zSh30/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/h66QS_zSh30/maxresdefault.jpg,1280.0,720.0,
youtube#video,AuOhk0gMhXAAMhdvhPu3jMApVAg,hcnTbkk7IvE,2014-01-31T23:09:36Z,UC0iKz7rHTINeZsPVO1wfGQA,"3 DAYS TO KILL - ""Movie Clip "" - Kevin Costner, Amber Heard, Hailee Steinfeld","Kevin Costner & Modern West official 
http://kevincostnermodernwest.com
Like Kevin Costner & Modern West on Facebook
https://www.facebook.com/kevincostnerandmodernwest
Follow @modernwest on twitter
http://twitter.com/#!/modernwest
Subscribe Kevin Costner & Modern West on YouTube
http://www.youtube.com/kevincostnermodwest
on  Instagram page  @kevincostnerandmodernwest
http://instagram.com/p/cdZWCBpUXX/
Join Kevin Costner & Modern West on Myspace
http://www.myspace.com/kevincostnerandmodernwest
Kevin Costner & Modern West  on itunes
http://itunes.apple.com/us/artist/kevin-costner-modern-west/id294853477 
Kevin Costner & Modern West on amazon
http://www.amazon.com/s?_encoding=UTF8&field-artist=Kevin%20Costner%20%26%20Modern%20West&search-alias=music
Kevin Costner & Modern West - ON TOUR - Tourdates  
http://kevincostnermodernwest.com/tour
https://www.facebook.com/kevincostnerandmodernwest/events?ref=ts
Kevin Costner official 
http://kevincostner.com/home.html
THE  BAND  
Kevin Costner: vocals, guitar
John Coinman: guitar, vocals
Teddy Morgan: guitar / producer
Blair Forward: bass
Larry Cobb: drums
Park Chisolm: guitar / Vocals 
Bobby Yang / Roddy Chong / Luke Bulla : fiddle
Guests:
Sarah Beck / Lily Costner : guitar, vocals
Kevin Costner @arqueonautas
http://www.arqueonautas.de/kevin-costner-kollektion",https://i.ytimg.com/vi/hcnTbkk7IvE/default.jpg,120,90,https://i.ytimg.com/vi/hcnTbkk7IvE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hcnTbkk7IvE/hqdefault.jpg,480,360,ichiban2592007,"['Kevin', 'Costner', 'Modern', 'West', 'rock', 'music', 'country', 'live', 'tour', 'movies', 'movie', 'concert', 'trailer', 'winner', 'robin', 'hood', 'singing', 'full', 'film', 'mcCoys', 'youtube', 'google', 'awards', 'TV', 'emmy', 'oskar', 'celebrity', 'famous', 'exclusive', 'red', 'river', 'and', 'action', 'actor', 'whitney', 'houston', 'hollywood', 'hatfield', 'mccoys', 'man', 'of', 'steel', 'disney', 'tv', 'rare', 'emmys', 'for', 'killing', 'each', 'other', 'turn', 'it', 'on', 'untold', 'truth', 'from', 'where', 'stand', 'angels', 'bodyguard', 'entertainment', 'celebrtiy', 'interview', 'exclusiv', 'secret', 'agent', 'amber heard', '3 days to kill', 'hailee steinfeld', 'clip']",10,none,"3 DAYS TO KILL - ""Movie Clip "" - Kevin Costner, Amber Heard, Hailee Steinfeld","Kevin Costner & Modern West official 
http://kevincostnermodernwest.com
Like Kevin Costner & Modern West on Facebook
https://www.facebook.com/kevincostnerandmodernwest
Follow @modernwest on twitter
http://twitter.com/#!/modernwest
Subscribe Kevin Costner & Modern West on YouTube
http://www.youtube.com/kevincostnermodwest
on  Instagram page  @kevincostnerandmodernwest
http://instagram.com/p/cdZWCBpUXX/
Join Kevin Costner & Modern West on Myspace
http://www.myspace.com/kevincostnerandmodernwest
Kevin Costner & Modern West  on itunes
http://itunes.apple.com/us/artist/kevin-costner-modern-west/id294853477 
Kevin Costner & Modern West on amazon
http://www.amazon.com/s?_encoding=UTF8&field-artist=Kevin%20Costner%20%26%20Modern%20West&search-alias=music
Kevin Costner & Modern West - ON TOUR - Tourdates  
http://kevincostnermodernwest.com/tour
https://www.facebook.com/kevincostnerandmodernwest/events?ref=ts
Kevin Costner official 
http://kevincostner.com/home.html
THE  BAND  
Kevin Costner: vocals, guitar
John Coinman: guitar, vocals
Teddy Morgan: guitar / producer
Blair Forward: bass
Larry Cobb: drums
Park Chisolm: guitar / Vocals 
Bobby Yang / Roddy Chong / Luke Bulla : fiddle
Guests:
Sarah Beck / Lily Costner : guitar, vocals
Kevin Costner @arqueonautas
http://www.arqueonautas.de/kevin-costner-kollektion",PT1M25S,2d,hd,false,False,"['BE', 'LU', 'NL']",rectangular,processed,public,youtube,True,True,False,835,5,0,2,,,,,,,,,
youtube#video,SBL3-9CLoXOb1lUwYKYj1TU4-yc,HPlU5CfyzeE,2016-08-13T17:48:41Z,UCZ0bGTOwG2YzMnO0YIjCbGg,Amber Heard,"amber heard liam hemsworth
amber heard drive angry
amber heard machete kills
amber heard overhaulin
amber heard never back down
amber heard movies
amber heard johnny depp
amber heard interview
amber heard",https://i.ytimg.com/vi/HPlU5CfyzeE/default.jpg,120,90,https://i.ytimg.com/vi/HPlU5CfyzeE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HPlU5CfyzeE/hqdefault.jpg,480,360,Lawrence White,"['amber heard liam hemsworth', 'amber heard drive angry', 'amber heard machete kills', 'amber heard overhaulin', 'amber heard never back down', 'amber heard movies', 'amber heard johnny depp', 'amber heard interview', 'amber heard']",24,none,Amber Heard,"amber heard liam hemsworth
amber heard drive angry
amber heard machete kills
amber heard overhaulin
amber heard never back down
amber heard movies
amber heard johnny depp
amber heard interview
amber heard",PT1M20S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,30,0,0,0,https://i.ytimg.com/vi/HPlU5CfyzeE/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/HPlU5CfyzeE/maxresdefault.jpg,1280.0,720.0,
youtube#video,kPo6H6Xm9R7KChpc9J0P2HqHHpo,I-Qge8VMeSU,2020-07-29T01:44:38Z,UCIijZcLhEp9EmkuPaCPwHbQ,"""She was going to kill Johnny Depp"" Amber heard's sister thought,claims witness","Amber Heard's sister thought she 'was going to kill' Johnny Depp, claims witness

EXCLUSIVE: A former employer of Amber Heard’s sister Whitney Henriquez claims Heard was ""extremely violent"" and abusive towards Johnny Depp

Amber Heard gives statement on last day of Johnny Depp libel case

Johnny's Depp's ex-wife Amber Heard gives a statement outside the Royal Courts of Justice in London, on the last day of his libel case against The Sun newspaper.



AMBER HEARD SAYS SHE ""WOULD HAVE PREFERRED NOT TO BE HERE IN COURT""  OUTSIDE THE HIGH COURT IN LONDON

Amber Heard’s sister thought she “was going to kill” Johnny Depp during a bust-up, a witness has claimed.",https://i.ytimg.com/vi/I-Qge8VMeSU/default.jpg,120,90,https://i.ytimg.com/vi/I-Qge8VMeSU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/I-Qge8VMeSU/hqdefault.jpg,480,360,All In One 》world Info,,24,none,"""She was going to kill Johnny Depp"" Amber heard's sister thought,claims witness","Amber Heard's sister thought she 'was going to kill' Johnny Depp, claims witness

EXCLUSIVE: A former employer of Amber Heard’s sister Whitney Henriquez claims Heard was ""extremely violent"" and abusive towards Johnny Depp

Amber Heard gives statement on last day of Johnny Depp libel case

Johnny's Depp's ex-wife Amber Heard gives a statement outside the Royal Courts of Justice in London, on the last day of his libel case against The Sun newspaper.



AMBER HEARD SAYS SHE ""WOULD HAVE PREFERRED NOT TO BE HERE IN COURT""  OUTSIDE THE HIGH COURT IN LONDON

Amber Heard’s sister thought she “was going to kill” Johnny Depp during a bust-up, a witness has claimed.",PT2M,2d,sd,false,True,,rectangular,processed,public,youtube,True,True,False,63,0,0,0,https://i.ytimg.com/vi/I-Qge8VMeSU/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,LX3v6Z1veMr7m5VRLYjXq8UcT4w,IceBgO-h9Bk,2014-02-13T06:13:14Z,UC0eeeOTSTAKgWFKvNjqNaYQ,Johnny Depp & Amber Heard at the 3 Days To Kill Premiere,"Coverage of the 3 Days To Kill Premiere in Hollywood, CA on February 12, 2014.
© 2014 CelebrityFootage

http://www.celebrityfootage.com/ 
Twitter: http://www.twitter.com/Celebfootage
Facebook: http://www.facebook.com/CelebrityFootage",https://i.ytimg.com/vi/IceBgO-h9Bk/default.jpg,120,90,https://i.ytimg.com/vi/IceBgO-h9Bk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IceBgO-h9Bk/hqdefault.jpg,480,360,CelebrityFootage,"['Johnny Depp', 'Amber Heard', 'Kevin Costner', 'Christine Baumgartner', 'Connie Nielsen', '3 Days To Kill Premiere', 'Three Days To Kill Premiere', 'movie premiere', 'red carpet', 'arrivals', 'fashion', 'cam', 'broll', 'famous', 'actor', 'actress', 'fiancee', 'ArcLight Cinemas', 'Hollywood', 'world monitor', 'maximo']",24,none,Johnny Depp & Amber Heard at the 3 Days To Kill Premiere,"Coverage of the 3 Days To Kill Premiere in Hollywood, CA on February 12, 2014.
© 2014 CelebrityFootage

http://www.celebrityfootage.com/ 
Twitter: http://www.twitter.com/Celebfootage
Facebook: http://www.facebook.com/CelebrityFootage",PT1M24S,2d,sd,false,True,,rectangular,processed,public,youtube,True,True,False,623,3,0,0,,,,,,,,,
youtube#video,hWJq-G2h5cKdcWPerbfB-cobWW0,icRtdG_5jQs,2014-02-21T11:42:35Z,UCFoNaG2oXN2vRujoAgTpkeA,Kevin Costner Amber Heard Hailee Steinfeld's 3 Days To Kill Review | Chasing Cinema,"For the full movie review: http://www.ChasingCinema.com

A dying Secret Service Agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.

Subscribe to see all the current movie reviews:
http://www.YouTube.com/ChasingCinema

Like on Facebook: http://www.Facebook.com/ChasingCinema
Follow for Movie Updates: http://www.Twitter.com/ChasingCinema

Special Thanks: http://www.MPMVSM.com

http://www.youtube.com/watch?v=zeZ3azW8LZ4&feature=youtu.be

https://www.youtube.com/watch?v=icRtdG_5jQs&feature=youtu.be",https://i.ytimg.com/vi/icRtdG_5jQs/default.jpg,120,90,https://i.ytimg.com/vi/icRtdG_5jQs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/icRtdG_5jQs/hqdefault.jpg,480,360,The Adventures of Hsuperman,"['movie review site', 'movie review sites', 'movie reviews', 'best movie review site', 'movie review', 'movies reviews', 'current movie reviews', 'new movie reviews', 'movies', 'film lovers', 'film lover', 'movie critic', 'movie critics', 'movie critic reviews', 'chasing cinema']",19,none,Kevin Costner Amber Heard Hailee Steinfeld's 3 Days To Kill Review | Chasing Cinema,"For the full movie review: http://www.ChasingCinema.com

A dying Secret Service Agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.

Subscribe to see all the current movie reviews:
http://www.YouTube.com/ChasingCinema

Like on Facebook: http://www.Facebook.com/ChasingCinema
Follow for Movie Updates: http://www.Twitter.com/ChasingCinema

Special Thanks: http://www.MPMVSM.com

http://www.youtube.com/watch?v=zeZ3azW8LZ4&feature=youtu.be

https://www.youtube.com/watch?v=icRtdG_5jQs&feature=youtu.be",PT4M20S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,31694,6,0,10,https://i.ytimg.com/vi/icRtdG_5jQs/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,WtfrqoOqlTbkoVyP3dHeu-jN9iY,inUTQn8Zt_E,2015-06-13T18:40:24Z,UCNv66-rGhXbztvQ_DCMih-A,AMBER HEARD|3 DAYS TO KILL,My 2nd video 😙,https://i.ytimg.com/vi/inUTQn8Zt_E/default.jpg,120,90,https://i.ytimg.com/vi/inUTQn8Zt_E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/inUTQn8Zt_E/hqdefault.jpg,480,360,FX Act,"['Viva', 'video.']",22,none,AMBER HEARD|3 DAYS TO KILL,My 2nd video 😙,PT1M15S,2d,sd,false,False,,rectangular,processed,public,youtube,True,True,False,517,8,0,0,https://i.ytimg.com/vi/inUTQn8Zt_E/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,ClesH2hc7W9--vyzXqg9cscKyNs,iR--N8i53FM,2012-11-26T17:34:43Z,UCHfKeE2eq-EnQ61J9v3krZg,"""That As They Say Is That"" Short Movie featuring Amber Heard & Anton Yelchin","Copyright goes to Kurt Iswarienko. I do not own this.
http://amberheardweb.org",https://i.ytimg.com/vi/iR--N8i53FM/default.jpg,120,90,https://i.ytimg.com/vi/iR--N8i53FM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iR--N8i53FM/hqdefault.jpg,480,360,amberheardweb,"['amber heard', 'anton yelchin', 'kurt iswarienko', 'short movie', ""who's afraid"", 'virginia wolf', 'interview magazine', 'interview', 'russia', 'never back down', 'guess', 'guess girl', 'all the boys love mandy lane', 'couple', 'married', 'love', 'movie', 'film', 'talented', 'actress', 'actor']",1,none,"""That As They Say Is That"" Short Movie featuring Amber Heard & Anton Yelchin","Copyright goes to Kurt Iswarienko. I do not own this.
http://amberheardweb.org",PT6M59S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,26166,275,0,29,https://i.ytimg.com/vi/iR--N8i53FM/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/iR--N8i53FM/maxresdefault.jpg,1280.0,720.0,
youtube#video,1CFssEEMQEQGYMrXE_9h2PdWmJU,ivnY2BF7xu0,2021-12-27T10:16:08Z,UCnH3OpyY1HTCPBjXoyx7zOA,AMBER -  3° e 4 ° finale ep.  (Sub ITA),"La scomparsa della quattordicenne Amber Bailey avvia una ricerca durante la quale la sua famiglia subirà pressioni inimmaginabili. Man mano che i giorni passano, il mistero si approfondisce e vengono alla luce strani e terrificanti indizi...
The story of the aftermath and the impact on her family when a young teenage girl inexplicably disappears.",https://i.ytimg.com/vi/ivnY2BF7xu0/default.jpg,120,90,https://i.ytimg.com/vi/ivnY2BF7xu0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ivnY2BF7xu0/hqdefault.jpg,480,360,CRYPTO61,"['amber', 'serie tv']",1,none,AMBER -  3° e 4 ° finale ep.  (Sub ITA),"La scomparsa della quattordicenne Amber Bailey avvia una ricerca durante la quale la sua famiglia subirà pressioni inimmaginabili. Man mano che i giorni passano, il mistero si approfondisce e vengono alla luce strani e terrificanti indizi...
The story of the aftermath and the impact on her family when a young teenage girl inexplicably disappears.",PT1H35M51S,2d,hd,false,False,['US'],rectangular,processed,public,youtube,True,True,False,147,5,0,1,https://i.ytimg.com/vi/ivnY2BF7xu0/sddefault.jpg,640.0,480.0,,en,https://i.ytimg.com/vi/ivnY2BF7xu0/maxresdefault.jpg,1280.0,720.0,
