,snippet.topLevelComment.snippet.authorChannelId.value
4324,UC-Eax_L6fH32O8PqDHXZHPg
4328,UCgs14dbPhxvS35yK4vlSFsg
4329,UCreo1OF0NsMfVi1DubiG21A
4331,UCMKYFYDN4H0fklnQWuV0tRA
4332,UCTPM1ut-nlk7UE_d1pa6vig
4333,UCdG5R_jYiSNb-ldX0vNEtig
4334,UCOGmBoZthhPhfJ-Ofpuat5Q
4335,UCyY_3USiKs88g4-jIUqsyvw
4336,UCS3omhcrcCm-3CX18tQ-rjw
4337,UCJPOs6kI_s7YpXgSWIM01ZQ
4338,UCBAwuKJr1BVQYWSKwIUwA9A
4340,UCwUQjgj01vKD_DlEe45RzHA
4341,UCuhKLvpumnUvmozu2NV-L2w
4343,UCNWgyPWgl0ZFBQHbz0li5Sw
4344,UCAUmsO6FDSLY0JrR4xWk0hw
4345,UC3ncl0WqbLNXZSCFhdy5W-Q
4346,UCje8ueqAQk-50bz_nDJ9AEw
4347,UCOWyP1QELzvPR3Y_zfXeJFg
4348,UCcm79Kw07QCb7B_p-I2gkNQ
4349,UC-eNU-xO9FDTWb2K5sWpubw
4350,UCMYJFwPR5xrPxmTgh7VA4uA
4351,UC5d67gC9wRjndOtv0nXDoJQ
4352,UC1QH1Mz_gxEqEvJIpZHPvmA
4353,UCt1YYuTMLwDc-Rudxwmh2LA
4354,UCWuikHepCAJ8-SB-vwNoFuQ
4355,UCioPQAkpiSEFpa7PjyBuABA
4356,UCQzb_p0fRmhhW7Ko73Ah49w
4357,UCWqzj_LhvWf-nqbOc10ug2Q
4358,UCJAlNekhAKAuvH2Ghpmme-w
4359,UCglWX-kAqWQkfxRHrlwUo-Q
4365,UCZ6-l9Oe-kHKTYqTNa9ZUpg
4368,UCbu0tOCrgR_5gQPY5ABdDVg
4369,UChNUCVg3bRr3rADD8O9xlow
4370,UCbUcMLdNlbtWVj3kWXqdDhQ
4372,UC_N9QMAVDdoBd1VrBdTCXtQ
4373,UCQu8gDBNPby3VxBdtuoal7A
4376,UC-r4u7tfR2b1qrMqJdJKMVg
4377,UC6nOpr_gCvKDcXshEoQ8I5g
4379,UCut8NOrO-X8lidcq0DVXvew
4382,UCbxni_vVndZJBX8w8xYurrQ
4384,UCHs7iEcWF8V7kmldVpWi3IQ
4386,UCh1Z5yEd6tYE8fZq9Lhz7sQ
4387,UCBJHpc7zd872tJKOd21fl3A
4388,UCHxlJ58gcPpO1iK3TzEbb-w
4389,UCBeyKUqqXv2SEZjXd0QkJPQ
4391,UCBY7KEsHUOBDwFaPSZuhOYA
4392,UCRTAVKxoAUMMLVJpDZ67mhw
4393,UCIbjhVEb-e9UA9uHAt74eyg
4394,UCpzchkoyMPr2DQB2HsKQwSQ
4395,UCfHZn5XRP_7UzuuW2Mpyj8g
4396,UCFIFzqyfzEkWd9V6aFomIwQ
4397,UCrAaV_aP4lbDsY3C1YTX5xQ
4398,UCZjx3M_9NZ9wxEePHgDj1FQ
4399,UC5Zh4DqlB0UGX4YJ9pNR6Iw
4400,UC71GBfZGDp48RYxnO5usZRA
4402,UCHbZR0D7XCXnFhQKyK22hSg
4403,UC6KZg5JT5EC9--EGXIqDKwA
4404,UCWGdm0JtnBAHZTuu6aTjx9A
4405,UCzz1ynTFLNC5jID-WOAYOYw
4406,UCZ1wERA_2X8GbXitn1DNYvg
4407,UCIcq58v6IA59ZfwtCpWL79w
4408,UCAXMspj3yidLfymp0Ir8xOg
4409,UCAbM74afOSuN0xT1UmLPUsw
4410,UCWVhncgUIybWlEJq3FQo_BA
4411,UCWAt50KUxYA59BFD_RaT7Rg
4412,UCotsTTFZMdIUHvAy0pEYFGg
4415,UCSbBX0Pe7Dam_PGoq9-sb2A
4416,UCYB-w9AWPYdjRR0i--oWV5g
4417,UCvTA4MFJ9haxNXa3HXcBpfA
4418,UCq9S-JQVQe77dxnewEvo2oA
4419,UC5dd1EAZt98UQxuWRbqKW3A
4420,UC9lp3KSHx1qG3BWdTpYHoTg
4421,UCsXEGciU4y3NrF-87l0vCuw
4422,UC79p9kjBa5sRjz0iNoevRrA
4425,UCuJ3PsHd0l2uoAmdOxeHUBg
4426,UCMhVoU5zfoXPNu7gmTIxJ9Q
4427,UC1e-v5pd9RP-EWsN9NauvCw
4428,UCHtUwRyceXdRG8wzGuuq_-g
4429,UCQwnUIjvvudv_72EbuuCOWw
4430,UCNd_MU5QyOYkYya_cGEUEiA
4432,UCQz4xqbiU00dvOYqpBegq0g
4434,UChZxvmsubGxTYe3aON-mMSQ
4436,UCMZV-hxuViAkGLTjj0keIiQ
4438,UCA67DwEZv4SbAN29RFbn65w
4439,UCImCUdKeq7r92sjujZ_KJjQ
4441,UCYlCaSVhAXNOfg7TyoEOEaA
4446,UCo0bWQl4Mo8OJAT0b1pVHWg
4447,UCWzXigQlX2AMMBJ_FK4F3cw
4449,UCTxtBExlcAb5DUErue2emjQ
4451,UCozCn5-2Da-fyjDriFu-2ug
4452,UCPLhZCg2B0I2HOTmVEpeODw
4454,UC1H5l6wWiHZRc38ri51jOqA
4457,UCqioiak1r-Bxa3lgnuqyRQA
4458,UCvh3Ez1rbzyS8vC5vUiRvRw
4460,UCoAJz0o-cKvAvX625_6yI2A
4461,UCrFRgppXVPi_DTWjwuQZiMA
4462,UCPxZw-UdX28TAOxbA5iFqVw
4463,UCDcy17aabEU9pZv-8a5Z2lA
4464,UCClbfI0REsjNvjoZs3HJmKg
4465,UCX6TUDvMRC1VnIrYc0NYjvg
4467,UC_auEKf2iYggj5X85sqc2dg
4468,UCpJoIvV4iZviwQYiEQV8oSQ
4469,UCn9eocxdl_PilQWCm3-b-0g
4470,UC7a2ZGMZqcekazv-ISuSc_Q
4471,UCAtKzcIhhDnKIzFjJOm9JiA
4472,UC2v6Y7rKWVXtAT6ZwbG8ocg
4473,UCDYqUaRTaVfIichbihgEcAA
4474,UCgntbS310p-_9x0Em7oL94A
4475,UCr_LwHOQPdKyiwR-hnfAClQ
4476,UCN5JiN5zuTlCFhPbQRWolNg
4477,UC-3Ouz3UNTqs193pPD6m60w
4478,UCyYhmwHKWVoic8I_I-InDWQ
4479,UCIVoE3ppEsknTq44PZvvKSA
4481,UCpauW_K96W3JYWSpHjPCJdA
4482,UCQrCJm0HrxUbPTEAyGG6Y9g
4483,UCcv-uDgcJBhcWkmDALxhbHA
4484,UCAXR2zenCwvRIyQd9ydtfaA
4485,UC56dowbSSVS4DHKy9aY3Gnw
4486,UCKxd-WIB1Aacw4_HVcq_MzA
4487,UCjy8OJTLYdqJcENvS8jR98A
4488,UCI6Id0IsCdNP8tCcFyI6qIQ
4489,UC28g9uETQKnsoNs6oILLNtg
4490,UCTIEPpD6DAfckrnBuzjevAw
4492,UCI9sU8HuTIzYaf7e60-eRBQ
4493,UC20BHvI_0AqhggAdstBlwJw
4494,UCB4R-WlR0pTYUKZaPAhDrwA
4495,UCqLBhlAMFMADlZsQQuBjcUg
4496,UCgRFRUB9eQkbRVXaodcaD1g
4498,UCAAJHGn0ddOkRRaQ4byjZZw
4500,UCVmyNxU8xQ1bapqlowoOiZQ
4501,UC93vSdbH3Zmn5qFod7MpGOQ
4502,UCSCPU-MDHwZy_gbUc_LBuMA
4503,UCrI56CN45Gf3ZuJXx1PkTcA
4504,UClS2CliZ9YngDQXHbs3peKQ
4506,UCLMc3HVxMgk7qT7dTP1bhaw
4508,UCYiVf5-F__d9p_NBd3FCaXA
4512,UCJahkxdXMzL0GDduSANkbig
4513,UCLmM7qEjWdaLYlxP1YvPHTA
4514,UC8Q0inY3DzQ2S7Uz-RfYOzw
4516,UCsvr_j00QBzxtpiiC8AlPHQ
4517,UCR-gJnxfYUApfTlGZXyg5gA
4518,UCAIN-A68mdkqKdQq3X-OuzQ
4519,UC93MHbxFwGZzLJNWThk3V0Q
4520,UCdP-d-dEuFV4bYcxf12YsxQ
4521,UCSp_wfWzTHXjveUzYb8QRfw
4522,UCHMiJsokP0bF0yX2WiWyuzw
4523,UCq_cnkPxKrMJUOgnsYrQvnw
4524,UCCMyy9EQVvABp5OnqF710PQ
4525,UCtsIHSeu7z7qFBv977hgW0g
4526,UCUoaM372gpyeMMMRjvVJQ0g
4527,UCB2CHvJO8lDr8Q7C9ytVW5A
4528,UCaoUkXXy3bFrGeW59Y2KS1A
4529,UCqhD2K7_JTqWpY1n2uBMmfg
4530,UC0VyHtHdiK0xaRqx4eWBNLg
4531,UCo-K73f5eiXa8_3MVGoW01A
4532,UCaMCXIQRc__Qv7XP3OO948Q
4535,UCHFtF2KDd6O3qYlpO3GasoQ
4536,UC0V90oh6Hgm2pp0YJtrLfsA
4538,UCydLh_wXX-SJf1tzFJPcAdQ
4541,UCQLucetPwYUZz4eOqhQS2OA
4542,UCwvb8dPcf5v2es_6x4Zzh-g
4543,UCwNwB0KxQJbzFnERXuNbKRg
4546,UCKWvJVyGRnU5fEI9v_SQIjg
4547,UCTNvtuao_3xi5-VRW1jKDeA
4548,UCq_pXIgF27uBN9Q92wDNEEQ
4549,UCmrnBc25HGQ_rBPSzBXDLMQ
4550,UC0fbknj8NjmFPxzt4nlIKvA
4551,UCK1mA_MjzFWQxZwSNUmekkQ
4552,UCe0mLkf0wHsSghOgNNG4Xiw
4553,UCrd90ThYIbjsb10XHwRluGw
4554,UCVGmp7RvzuIY4gOOMZkeyzA
4556,UCRpNpbeq5msCGe6H_ay6v-w
4557,UCtSlVMRa4xWbuzCvjmrQC7g
4558,UCgyCO0gRAPdeIMqcvEnlaMg
4559,UC1-0wNKwL4f8H39yAhsKU_w
4560,UC416O4JF4JawxomUX-gqW-A
4561,UCtntKOE2wrOgvaNlc_5jqRw
4562,UCbHl2rdIQB3nnacoufDhPyw
4563,UC_uvolCUgNAmRlKmak3etGw
4564,UCSa9yWIvVyqrHnoVm4GGnfQ
4566,UC4UwyPvxPEZi3oNhyWYB9zA
4568,UCb5qqx_NR7IACvjE75waXOA
4569,UCNftav8DEh6xn95_WBXvMjw
4570,UCtmUnkWxrjxW0r45HLw51fg
4571,UC6WLW4pLxqaubPMPTY8JCqQ
4573,UCBsROzan9LAncnbR2vEiunw
4575,UCspuEOZg_fQaklEZ8zOT7OA
4579,UCZ-F-FGfSwsl6tAP6mo6UtA
4582,UC6KjUNVMH-3EkvkTGTTC3kQ
4583,UCg4pCNQTSSNq2bNgQawQYng
4585,UCkL1UE7NZYGtQPB2BfpPe-w
4586,UC08GL6jpoOguV4IXviEwFPQ
4587,UCpxGg6oNnA2gPEybZZ652zg
4588,UC5v8PzPbPAuIYv-fjU9RzoA
4589,UC_Cf0kBkCz0KTXKj1YfpHnw
4593,UCWgFOEr6WtNFZ85enqeADfA
4595,UCz4QaPo8yPV9j4fM0L-2Srw
4596,UCZbnGEL2cT6AdBrXLDa_tww
4597,UCSnP2Otcypc8kj09kLJVxTw
4599,UClWj_nSSfg0gtZ11Ikp7Nuw
4601,UCHGasvr2d0jhIWsgZSri9vA
4602,UCeWq3RDE03_n4_ARHFuJxCg
4603,UCBH81pRkx5xnmQrGE_vziHw
4604,UCWF8JmSyxvVzUFfO-LTu_DQ
4606,UCHoZDxk3c036hpwxRAdmNMQ
4607,UCDr4eQps84obLhE0I9k-onQ
4608,UC16UwjcDNu3FitWl71EjFQQ
4609,UCBPZa1XK1cvNYpqwdiZ0VyQ
4611,UC139JB3-ikXFHSO5lVvn9Rg
4612,UC5Pnp7JNEBjYDDoMJGOz1_A
4613,UC_bUmSnQGBdQxXG5ARlKQ2A
4614,UCcJNVVS7BEG25W1vRYYWIUw
4615,UCZ8oDdN8lgWLL3ZlbPk75_A
4616,UCIHpP33ZZ6ty26lMAzmr8bQ
4617,UClwwhyCLuAbv6HNYv1WRPSw
4618,UC3SDUxj7kjpuwLQfNvJQXSg
4619,UC5dRvfgsXTGovP05GSWoDlg
4620,UC6q3qNJMFuzczIcZlhTvYZg
4623,UChD7caJZ3bKdy0RtbBsa3TQ
4624,UCH65Or43Urx6b_xju0sv06g
4626,UCdGVploXXJJnMNM2JgcQl9g
4628,UCq3v8iL-RwFt323nAszypoQ
4629,UC8xqXaRo-3rGUqw6uKxo_FQ
4630,UCwVWSGRQU9DbAiYU7BPSXNA
4632,UCtOJbdqOqauRV5XlJn8h8fg
4636,UC3_nTlJViLseLHjHAvIOniw
4637,UC9tzS7opsOVuD9RAr3u4dRQ
4638,UC3nvfDfqSeHvaRDtGmyjPjg
4639,UCRwsSK2HllNI8l7ygZlOjAA
4640,UCyU4HRRVael9CJIO1-fVrRQ
4641,UCJAaFIeSx4BQYoSWV_vy0aw
4642,UC49aJj3rv7U35c8hNyXUuvw
4643,UCaDHLUfOIBKSJ7-BbztecCw
4647,UCZFfRgN5RHdiTATCW0IZGSA
4648,UCPwmKpqK3qKQd_RXwDFap7w
4649,UCwTXWTN4bjHpBjB12xGlrGw
4650,UCkUQp6jwP2ROi5Vu6UKcsug
4651,UCH7NpQCJM214b375Njey5vw
4653,UC2cI2cJkcbkrPYU1d_NkkTg
4654,UCn0U3WVmvZicT0WhW-DFKWw
4658,UCGuw-z5hwJ8Qm3nuhoF3XYA
4660,UCyaj0mhL8b5QLVinRQ8tznw
4661,UChX8HlF0eevoTWbZ8Bzl-KQ
4662,UClh3Fd8IRAb6bs1xnWCaaew
4663,UClXrAGQf3xkyFyREkVJrlMA
4664,UClJKvbcGXPaC1tAEOPwVkwQ
4666,UC34VYLjOKY7Gs9LQ8ce7wvg
4667,UCv9_X1RPeh08PKeK3_CzLCA
4668,UCko997e-rrOGe3WhSrxZ37w
4669,UC4NeiuAdoiKacCt2T77dl6w
4670,UCMheu1ECNYra6F8tpBreExw
4671,UC-dOn1KusZw-Fhc6FyANfdw
4673,UCIYGXgmX-q1XrSLJN0sDrRQ
4674,UCoFsh8Y6hMgzSMZhhOdoOJA
4675,UCw0-9a-cuxzC0igKOwhTL3Q
4676,UC_QBcnzpnzJeoYpjnhCng4A
4677,UC2vk-vgNLtq5vYeGgLxdTug
4679,UCUR8GWmqm47H7e4E8S2dW_g
4680,UC9mxRrnaCcmATTTq966ml1g
4681,UCAM3APFWeDxK3QGeJ1F6f6w
4682,UCz9JiOZrdfn3GR0N8Hq-szQ
4683,UC1wDN7ciGD9wBswMpKuXbpA
4684,UC9T3RmV2GX-xd_ZkYoGY9iA
4686,UCKnfRE_zAkubvCDffQfR7kQ
4687,UCjuhmLZvXnX-pK7UU0ovl2w
4688,UC037kXEpch85V6c_E34mXzw
4690,UC9Yvy75L4tr7fmzWUd9hRNg
4691,UCsIPpxIVyafibQ_pG4p7QBQ
4692,UCJSF-G_cspxGCHFA8_JAlpQ
4693,UCqbLqTAWFptUddN3ePBeDzw
4694,UCGbDWpKlF06K34LHIRCpglA
4696,UClmLa0AmnRFUCe_9m7gh7Og
4697,UCKFTWmKlEwiUezGHEr9Ao8w
4698,UC8frw-AVBwITTfcaiGRVnCA
4699,UCTEC5su62TbBDIP8hcOJxRQ
4701,UCIAj8J-IgcZTPzTqayI1NMA
4702,UC_3JkWUBblyADo7g51nhA-w
4703,UC-kAZGroaFmu9WN0LR0PJhQ
4704,UCGjLfsN2Zpyy4z8ESMgMdWA
4705,UCpSg0myFzFHfx6DFtcznkTA
4708,UCaJgLZA5zyJVX7ot8a3mN1w
4709,UCosb5fzHGcdo8N77OHoGmkQ
4711,UCKB86CRRcqMsX-MLxu2n7kA
4715,UC9mxH-DllLt4U5gMLsT_0Jw
4716,UCBWgOl9QxSmGIvLCta-2YEg
4718,UCyVzhP_xMoCTkOfxSkBAWbA
4720,UCksZfd2vx3E9p78T40j-sRQ
4721,UC5JgHXdiGKX13oaeis1w9-A
4722,UCgyDohSJZ-Vlkyr5R5FqbPg
4723,UCSxdX_pmaXd0-Gq-EIt7-mw
4726,UCJQIANDtZfqONCM02hkOqAg
4727,UC6GF2rPcDxfKR0bNbwciu2w
4728,UCwOLnc3euU1poa0-Nl7J4kA
4730,UCbOrGeKQ-32gIc3edDsPAzg
4731,UCsC2ImXFC9_pFnYmVD1Q-vQ
4732,UC89xvPv17xAeNXQBc1mMrQg
4733,UCavrKSsFYBb92JqLOYSHfQQ
4734,UCd22-ZaQ0qdj-hye5Bz-WMA
4736,UCkCzERhA2BTvyAiGuAYWPRA
4737,UC0izlKvZLz9k69cnl-khz6Q
4738,UC6UcuNdZjBaNMs34eGYwG8w
4739,UC6g2_U3u14IpMaM4yPCyERw
4740,UCR_2hIKPr_NRkQwZ5adW8xg
4741,UC7i60T679-wOgGtVG6l98Ug
4742,UCQixeyD598Rbf_fnsBNRTsQ
4743,UCXJW-bxk7HJXPGPj0xVvNLA
4744,UCzh2mddq560_k_VvprZrUeQ
4746,UCYwUlzlg6Pa5K8MXsJsVpmw
4747,UCdoN70ThMafT5VoohHCvy_A
4748,UCgqNDsWFYnhft9iy83vo8dQ
4752,UC8FwcOk0j9-Yvcm4u-CWQ2w
4753,UCqR6b-A8fQZtrHHC7PG4-og
4757,UCNaaP7UizaRUi065cG7VboQ
4758,UCv0eo4wQnrhQQ8QYKkmDGAg
4759,UC5mTtjvtMPjhJTmVt8SajDw
4760,UCSMTIueGMYH4E9RUeeMc4MA
4761,UCh7j_NPzxGOUZrL9pjR6lTw
4762,UC9PaQ2hQsrU-fbAXCCWoxpA
4763,UCiAwZi6q2V3-kyIgjobrTAA
4764,UCpj_Me06QZiN2wJixW2JdEA
4765,UCqFpQUGL2Hd4nBoR2UIaerA
4769,UCBRkbkP7FpVXeD0jT3ObmIg
4770,UCCJWmOf4Yub-Ado2Uc0EYqw
4772,UC8UZI3_yRIZBwt9B5NPTGLw
4773,UCdYFt0GawbNwzOYXS48xRhw
4774,UCl4uPqqQl5vyhMFivAzeBpw
4775,UCWVeyDGCSBU6eDx0qRLpNXA
4776,UC7BnotExPhla15Am7zKYkVg
4777,UC__Rn-T3LfRazAlaE8NQRCw
4778,UCy8mKmmWBewicXogYZ4WXKQ
4779,UCec6jWALh8tqab14CIrPqCw
4780,UCxWTWWHKqFLMeIYJWLAWhJA
4781,UCum-Hm5Uk-QgpiWFMNcvHOw
4782,UCNPQOlyOdKkEXYT5huiUDQA
4784,UClvuoEqXgywGzzkQ5i7IkPg
4785,UC3OVT37oTOS6I8pZWIIZaqw
4786,UCgACncGpLjNczz-OM21YX1g
4787,UCvuWZdwFz0zJGXq4GPhhiYA
4788,UChrPAdHbE-eHOiW25Ak6PJA
4791,UCwOSMacdwh1JJicBvBrv2RA
4792,UC0O7hIQPF4OPElX1c2MobSQ
4793,UCQb9ySn4IzSEspolu4EC5zQ
4795,UCX5cK4WXv9whv87PrTc4ydA
4796,UCOaU6x1FRKN-v_JsHz1cE5A
4797,UCp0LzLSIqQhBFkSUxaIPr4g
4798,UCLJiLOpyDGcGYpfxDbLuzaQ
4799,UCDjK-EBtx9msjgdoECSCTzA
4800,UCxz98gXBavOAV-cVaO_Gf6Q
4801,UCMZsMtDP2WmUR139377ZUpA
4803,UCyrqqldO8Gn2My2VgQb_iEg
4804,UCjqX1J0aAgZSvRyzFGLiwmQ
4805,UCD92sua_xrZpRZA885ZnYng
4806,UCrQvdbC7n-qljE4b4NwnI0g
4807,UCDmDVXS4yOF-FvCw1GXS2DQ
4808,UC4tYhnuMGdK20HeFMkf6NsA
4810,UCLpNvEE7DFr-fcFTH9HACgg
4813,UC8RHg6WY0Slj3gVRqA7s9IA
4814,UCUPkim0PtXd7sZajrHVd7Kg
4817,UC_xyeSBcYKRyzHnWfWINp6Q
4818,UCquXjwlIHSOpyi4stAMU-iA
4819,UC80vv4vF5SaeUWtHvCnF9nQ
4822,UCyJ0BjlU8eqiP_Ow0WlTGJw
4823,UC8to0JHTyCKZyyuuDudxAqg
4824,UCBN501UvIp1k5_2HrJ4q9Ng
4825,UC5e8IHJo9hm7uPLEkwIYzDw
4826,UCPueBS7yk1aCoas7FzAD1Xg
4827,UCGQSuvESoIdQ2DZii3eZoMw
4829,UCCSLGrQx6-pxMPIliFiynxw
4830,UCw7i_zS9YGrVgmo8NZuUH0g
4831,UCD87mZEV8__eY_kx7YvWkNg
4834,UCaUIhA7ncLoPtY0at608Xyw
4835,UCuADwU9gKq-V8yfxE7xFOzA
4836,UCHibzmPcpif7sFLg0DmxOXw
4837,UCZ7KJQhdj12Tep4udNfxEww
4838,UCwTupN5LHrXnDZuF4ZXVi9g
4839,UCaKM0tO-Ui4a3gTykxd8fqA
4840,UCoJZlKCSfzEatxf0NORNu8w
4841,UC_71L8NR2Bo5wuDKpGNAKhA
4842,UCs9SmIl1QEhtqA9f-QUz_mA
4843,UCB-fNrmDM3NJIZXvVPGe-LQ
4845,UCFcsym9iBjiUr62LRGH9z-w
4846,UCYQkekmp2lOcwdmfGDHi3Rg
4847,UCza4gqXS2J_-GROJwQQNg3Q
4848,UCaK9m8o3Cwb0EUPRE93KeZw
4850,UC98DGrATICQVOW3EXEAPNiQ
4852,UCmOuY7GqRWKTaq-dV17iBKA
4853,UCKRPsAt7_50youOYQH3dakw
4854,UCEiR86FG9HJ_gjFLIRw1lLQ
4855,UCbA2eWqkTVGPEHTaVIEvSVQ
4857,UCNnz7qclNR8W5EU9XCnqvlw
4858,UCWAV8XhrjxQL0lfR8DLOGaw
4859,UCHN0DNslreuC7Ee4LYr-v-Q
4863,UC23MmjvCBdcRstmQH1e0RZQ
4864,UCMU4c15drB1ZFqoxZkEX4cw
4867,UCTP3XLpEXkPQJcMAj8aDe1g
4868,UCwOzWiHgLC4J0kl6jHOi14Q
4870,UC0xtXJWAUb327ssqBWhn6Vg
4871,UCkAhNQz0dQshIFSH3JU03xw
4872,UCiR3-C-5V9o54XSrnRnmgbg
4873,UCx_fkh3wWAtqn97C216Cu7w
4874,UCB0gDCPYNoY-e_fLn51Nu2Q
4875,UC9TJK4yfxVaoDnPymVCyJkg
4876,UC679idv0-k8YI5Wif16lT4w
4877,UCtvEfYda_jM9e-MZsFR5FNQ
4878,UCBRzPpnMJ1GfMv0CcjC3CgQ
4879,UCsOLEJcvZrWwLRGrUE3dHRA
4880,UCWP6g7Crvnsn3BW6Peme50w
4881,UC7vOw2EBOJMCOm3BIctc12w
4882,UCx60WQIQVtbg5_SnL5fN6Gw
4883,UClkdKzMF6-MOZoXnVCW6tkQ
4884,UCnkZM8LCcryso7kdebJfAxA
4885,UCDshuC8gpIIRaOkbs05GbLg
4886,UCYEsL28zcxvjRckeP2xWxeA
4887,UCIrKsSWJKQiJ428yPMBXoow
4888,UCZ3_bM7oitopyn31RyPjZBw
4889,UCbB5H3ThhLCBMHiiq6aZ18w
4890,UC6FbsbfjxtLmk4IswonL1oQ
4891,UCo9FPUPd_yIwPSwXpHBMp_Q
4892,UCPjX1GvOyTiy3peRGWnz_sA
4893,UCIS3APjOUQoLtDNLCSjawcw
4894,UC5vXFDleoViFeKJf7FMKFmQ
4895,UC-CquchAw74ActfCvIW6SDg
4896,UC3w9ORAwxcC2g4rjnBoLZxA
4898,UCsUyUZTnk3T7ERZVYWYd76A
4900,UCD1a8kKZwUayY5xQwKJG3Gw
4901,UCfMZYbVQjasOIE5Y9GJ0h8g
4902,UCN8xGJK_NErebsE4s_HDZiQ
4903,UChzctPpX0uba7E3BldmYFkw
4904,UCXZD-Kll0RyceJb6DrbH-dw
4906,UCBoQv9uxzxevY43X0G5tSRw
4907,UCo7VJz5PQn1CJsbep5bc_2Q
4908,UC09eDcLYM5gM_1nQs0u2h7g
4909,UCdF-4vtVYzPMMjc8CpyOF6g
4911,UCACSY4BWcNLEhWV0DYwj4Hw
4915,UCYj4vggHpXlvFBe1keM5_1g
4918,UCnQK73oefficFo8yFQV9GAg
4920,UCOsZqDOfXmL4pvdoNMkL_NA
4921,UCpVCoKsFUj2ltq43RgHRUEg
4923,UC77F3NnFErvet5g3zqkLxpw
4924,UCM315qG3ZFbVmzju-JgF_MA
4925,UCz9U__4taIrcMMpz2JTTeMA
4926,UC-ySZpfzCitA9p3XO14nYVA
4927,UCdQ1sKJEx-kFALO0InHr8zQ
4928,UCVWhZOsk1r-jp5v7hd4qOng
4929,UCX0ptwLhPXlaX-svxxN_04A
4930,UCkiNNt1cBMiz3KpX-XDaRYg
4932,UCC27RBvx9muInWfuicTcFFA
4933,UCtPcfhtfXk8FQkCtr2O55ew
4935,UCSd4PFFlJYq9RaYJqcoR-LA
4936,UC4mrQViuzoTHMs4tAIxndTA
4937,UCpYMceflc2DcxXQGFaq5z6A
4938,UCtqkXqVwXAl6sLN7kKpCKhA
4939,UCGXoJDiFFLrkn5sqfIdLjYA
4940,UCI6O9Qo_TuVGNIKaXwgh4Eg
4944,UCkYBaxr-8aeKjdxlbsTzWHQ
4945,UCoOgibR9mZ4YlpqQzjEt01Q
4947,UCjIlJTRDRhzeQwjVA9Vgm9A
4949,UCGof-YmYH1e-Hu9tmH39_rw
4951,UC6TpJJgRkzjKjo95CbD3HWQ
4953,UCtrv7T77uhfFgDrTKwF3Uhg
4954,UCZjwLXuh4Rs8AQhp50IWBQA
4955,UCyA249TH18ey6XlR9R2gxXQ
4957,UC2fT6nio65kIdtKSB8wCZsw
4958,UC9_hA1BYZy_no6CCxoSPzcA
4959,UCu3nP3kzISjg_OLDNCM-l4g
4960,UCBFUHvWieMD4kgZWc7V1udw
4961,UCfxo9kwid3ZvyZkV4IKxfpg
4962,UC9QBOqh8mXNWDP3wx88sSsA
4964,UCY6iNFaLJH3arccwcXmgGIA
4965,UCWTR-Arrg4eMCa6N47FhJtw
4966,UCEnBJ0JYsZkxMpHFd49iHFg
4967,UCEWyxMyoi03UpRrChmP9HBA
4969,UCSayeejvsZWpw7zc3nNL6Mg
4972,UCiHwW-hAPh4TgVc9jz_OOSg
4980,UCiQHpsX_AHKIQwxC0FaaIKw
4981,UC4Z1aEJk80i9cKE7XiiP5Jw
4985,UCC37Oc7XZeAsQGPCyxPKmZA
4988,UCfkUGG5Y_GDaO0JL0fZRocw
4990,UCrWbvbEhvQnNBu9U4cZGkog
4991,UCNnAR-i75C6GeI28XSASi2g
4993,UCRnUmFUVYvts7QQzqLTEgwA
4994,UChEdASiJqByOLQHyU8NMDtg
4995,UCUvmkL0PIEwaPqktWwClsHg
4996,UCv1Iv1DOVpFor45i9Do6gJQ
4997,UCjV-kVz8aOjq9b7dWKrCE8A
4998,UCyppvvxXbJqKd7Urzggj1uw
4999,UCKQ3KjeJwy8LV-hYn1w-wSw
5002,UCLSd_fvxQQIKhvgmoIqwmIQ
5004,UCeLQ7cvUccqPQegUl-yZQNg
5005,UCKCTBCzSt5Fdjj3eNqwlKvg
5006,UCQdsoFXLK0Vwi9iBdHZES9g
5007,UC8YGFMZ-EEZ4GmeHaVt1eIQ
5013,UCwjrPqLtH2K9YPG0cIi13Cg
5017,UCDk2DKnQvhKub20jN_YiYzQ
5018,UC4UFtF7VevMrs_lXC44rHmg
5019,UCtNlmbWSQzN9CeWt6KZyn8Q
5020,UC_lGrJgqni3yhtecDYZu1HQ
5021,UCwpbuYdY0PLYzjdi-PlAerA
5022,UC7pXM9iwUBU1SIe5n76Rucg
5024,UCUPK-E6sjdFLu2jYZxTZtTA
5026,UCVfq4XMnw7xanHBZlECym4g
5027,UCAhzHb3mUEi9988BFwkAA3w
5028,UCl_WuaPlh-YeSQFyxX2MAxw
5029,UCvuXKyJQT-RA2GZWAzG8Nyg
5030,UCU8YfwQQUaRg8nlgYBHYqag
5031,UC-bhZnFx7ZAdpfS-91--YLg
5033,UCRGrfLzl9hxe8cl8AAZeBFg
5034,UCIGUu0Sen9tcWgni3qbaYjw
5036,UCby-f8eKRzXSrzKyFSJsEdw
5037,UClH5CnTA07DbMJ770OlUVPQ
5038,UCYdTSXUC7UTF6P0LOdkqhXw
5039,UCmu5C7GNyJ_JNbRl6D96fYw
5041,UCP-wgLfD599kAeLxLPusPlg
5042,UCT1f4Reti3pYrKvGM_rr5-w
